ADIF_ID;RENFE_ID;STATION_NAME;LATITUD;LONGITUD;DIRECION;CP;POBLACION;PROVINCIA;PAIS;CERCANIAS;FEVE;COMUN
80104;80104;BIURRUN-CAMPANAS;42.689669;-1.65337;;;BIURRUN-OLCOZ;NAVARRA;ESPAÑA;NO;NO;
80105;80105;CARRASCAL;42.656321;-1.649899;;;UNZUÉ/UNTZUE;NAVARRA;ESPAÑA;NO;NO;
80106;80106;GARINOAIN;42.598655;-1.650581;;;GARÍNOAIN;NAVARRA;ESPAÑA;NO;NO;
80107;80107;PUEYO (APD-CGD);;;;;PUEYO;NAVARRA;ESPAÑA;NO;NO;
80108;80108;TAFALLA;42.525756;-1.671467;Carretera Na-132 - Paseo de las Ruedas, S/N;31300;TAFALLA;NAVARRA;ESPAÑA;NO;NO;
80109;80109;OLITE/ERRIBERRI;42.484989;-1.649964;Calle Estacion de Ferrocarril, 25;31390;OLITE/ERRIBERRI;NAVARRA;ESPAÑA;NO;NO;
80110;80110;BEIRE (APD);;;;;BEIRE;NAVARRA;ESPAÑA;NO;NO;
80111;80111;PITILLAS;42.425092;-1.630686;;;PITILLAS;NAVARRA;ESPAÑA;NO;NO;
80112;80112;MURILLO EL CUENDE (APD);;;;;MURILLO EL CUENDE;NAVARRA;ESPAÑA;NO;NO;
80113;80113;CAPARROSO;42.379415;-1.646494;;;CAPARROSO;NAVARRA;ESPAÑA;NO;NO;
80114;80114;MARCILLA DE NAVARRA;42.334851;-1.717418;Carretera Na-128 - Estacion de Ferrocarril, S/N;31340;MARCILLA;NAVARRA;ESPAÑA;NO;NO;
80115;80115;VILLAFRANCA DE NAVARRA;42.280734;-1.745716;Avenida Miguel de Cervantes, S/N;31330;VILLAFRANCA;NAVARRA;ESPAÑA;NO;NO;
80116;80116;MILAGRO;42.242615;-1.734594;;;MILAGRO;NAVARRA;ESPAÑA;NO;NO;
80117;80117;CADREITA (APD);;;;;CADREITA;NAVARRA;ESPAÑA;NO;NO;
81001;81001;SAN FELICES (APT-CGD);42.621671;-2.84582;;;HARO;RIOJA, LA;ESPAÑA;NO;NO;
81002;81002;HARO;42.583635;-2.849396;Calle Estacion Ferrocarril, S/N;26200;HARO;RIOJA, LA;ESPAÑA;NO;NO;
81003;81003;BRIONES;42.544947;-2.779605;;;BRIONES;RIOJA, LA;ESPAÑA;NO;NO;
81004;81004;SAN ASENSIO (APT);42.519816;-2.746394;;;SAN ASENSIO;RIOJA, LA;ESPAÑA;NO;NO;
81005;81005;CENICERO;42.485718;-2.627968;;;CENICERO;RIOJA, LA;ESPAÑA;NO;NO;
81006;81006;FUENMAYOR;42.488022;-2.570922;;;FUENMAYOR;RIOJA, LA;ESPAÑA;NO;NO;
81007;81007;EL CORTIJO (APD);;;;;LOGROÑO;RIOJA, LA;ESPAÑA;NO;NO;
81010;81010;CENICERO SAN ISIDRO;42.485295;-2.630829;;;CENICERO;RIOJA, LA;ESPAÑA;NO;NO;
81011;81011;HARO EL PARDO;42.577529;-2.842814;;;HARO;RIOJA, LA;ESPAÑA;NO;NO;
81100;81100;LOGROÑO;42.457459;-2.442193;Avenida de Colon, 83;26003;LOGROÑO;RIOJA, LA;ESPAÑA;NO;NO;
81101;81101;RECAJO;42.44977;-2.330121;;;AGONCILLO;RIOJA, LA;ESPAÑA;NO;NO;
81102;81102;AGONCILLO;42.443585;-2.291701;Calle Jose Maria de la Vega, S/N;26160;AGONCILLO;RIOJA, LA;ESPAÑA;NO;NO;
81103;81103;ARRÚBAL;42.430394;-2.256918;;;ARRÚBAL;RIOJA, LA;ESPAÑA;NO;NO;
81105;81105;ALCANADRE;42.407437;-2.122094;Calle Carretera Estacion, 49;26509;ALCANADRE;RIOJA, LA;ESPAÑA;NO;NO;
81106;81106;FÉCULAS-NAVARRA;42.411148;-2.098196;Carretera Na-6540 - Estacion Ferrocarril, S/N;31580;LODOSA;RIOJA, LA;ESPAÑA;NO;NO;
81107;81107;LODOSA;42.380316;-2.071494;;;LODOSA;RIOJA, LA;ESPAÑA;NO;NO;
81108;81108;CALAHORRA;42.310458;-1.957755;Avenida Estacion Ferrocarril, S/N;26500;CALAHORRA;RIOJA, LA;ESPAÑA;NO;NO;
81109;81109;RINCÓN DE SOTO;42.230011;-1.847473;Calle Estacion Ferrocarril, 2;26550;RINCÓN DE SOTO;RIOJA, LA;ESPAÑA;NO;NO;
81110;81110;ALFARO;42.186525;-1.747985;Avenida de la Via, S/N;26540;ALFARO;RIOJA, LA;ESPAÑA;NO;NO;
81200;81200;CASTEJÓN DE EBRO;42.172719;-1.692114;Calle Jeronimo Marco, 1;31590;CASTEJÓN;NAVARRA;ESPAÑA;NO;NO;
81201;81201;ARGUEDAS-MUSCARIA (APD);;;;;ARGUEDAS;NAVARRA;ESPAÑA;NO;NO;
81202;81202;TUDELA DE NAVARRA;42.059434;-1.597931;Plaza Estacion Ferrocarril, S/N;31500;TUDELA;NAVARRA;ESPAÑA;NO;NO;
81203;81203;RIBAFORADA;41.997038;-1.515097;Calle Parlamento Navarro, 45;31550;RIBAFORADA;NAVARRA;ESPAÑA;NO;NO;
81204;81204;BUNUEL;41.970333;-1.485102;;;BUÑUEL;NAVARRA;ESPAÑA;NO;NO;
81205;81205;CORTES DE NAVARRA;41.915076;-1.420439;Carretera Na-5200 - Estacion Ferrocarril, S/N;31530;CORTES;NAVARRA;ESPAÑA;NO;NO;
81206;81206;GALLUR;41.867164;-1.321342;Calle Virgen del Pilar, 2;50650;GALLUR;ZARAGOZA;ESPAÑA;NO;NO;
81207;81207;LUCENI;41.826116;-1.243536;Avenida Francisco de Goya, 56;50640;LUCENI;ZARAGOZA;ESPAÑA;NO;NO;
81208;81208;PEDROLA;41.805198;-1.201673;Calle Edificio Diseminados, 18;50690;PEDROLA;ZARAGOZA;ESPAÑA;NO;NO;
81209;81209;CABAÑAS DE EBRO;41.788065;-1.167533;Calle Estacion Ferrocarril, S/N;50638;CABAÑAS DE EBRO;ZARAGOZA;ESPAÑA;NO;NO;
81210;81210;ALAGÓN;41.771422;-1.112771;Calle Estacion de Ferrocarril, S/N;50630;ALAGÓN;ZARAGOZA;ESPAÑA;NO;NO;
81211;81211;LA JOYOSA - TORRES (APT);41.751331;-1.072945;;;JOYOSA (LA);ZARAGOZA;ESPAÑA;NO;NO;
82001;82001;CERVERA DE LA CANADA (APD);;;;;CERVERA DE LA CAÑADA;SORIA;ESPAÑA;NO;NO;
82002;82002;VILLARROYA DE LA SIERRA (APD);;;;;VILLARROYA DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
82003;82003;CLARES (APD);;;;;CLARÉS DE RIBOTA;SORIA;ESPAÑA;NO;NO;
82004;82004;MALANQUILLA (APD);;;;;MALANQUILLA;SORIA;ESPAÑA;NO;NO;
82005;82005;TORRELAPAJA (APD);;;;;TORRELAPAJA;SORIA;ESPAÑA;NO;NO;
82006;82006;TORDESALAS  (APD);;;;;TORRUBIA DE SORIA;SORIA;ESPAÑA;NO;NO;
82007;82007;TORRUBIA (APD);;;;;TORRUBIA DE SORIA;SORIA;ESPAÑA;NO;NO;
82008;82008;PORTILLO (APD);;;;;PORTILLO DE SORIA;SORIA;ESPAÑA;NO;NO;
82009;82009;ALBOCABE-GOMARA-ALMENAR (APT-CGD);;;;;GÓMARA;SORIA;ESPAÑA;NO;NO;
82010;82010;CABREJAS DEL CAMPO (APD-CGD);;;;;CABREJAS DEL CAMPO;SORIA;ESPAÑA;NO;NO;
82011;82011;CANDILICHERA (APD);;;;;CANDILICHERA;SORIA;ESPAÑA;NO;NO;
82012;82012;MARTIALAY (APD);;;;;ALCONABA;SORIA;ESPAÑA;NO;NO;
82100;82100;SORIA;41.754754;-2.476537;Calle Carretera Madrid, S/N;42005;SORIA;SORIA;ESPAÑA;NO;NO;
82101;82101;TOLEDILLO (APD);;;;;SORIA;SORIA;ESPAÑA;NO;NO;
82102;82102;CIDONES (APD);;;;;CIDONES;SORIA;ESPAÑA;NO;NO;
82103;82103;HERREROS (APD);;;;;OTERO DE HERREROS;SORIA;ESPAÑA;NO;NO;
82104;82104;ABEJAR (APD);;;;;ABEJAR;SORIA;ESPAÑA;NO;NO;
82105;82105;CABREJAS DEL PINAR (APD);;;;;CABREJAS DEL PINAR;SORIA;ESPAÑA;NO;NO;
82106;82106;PINAR GRANDE (APD);;;;;SORIA;SORIA;ESPAÑA;NO;NO;
82107;82107;NAVALENO (APD);;;;;NAVALENO;SORIA;ESPAÑA;NO;NO;
82108;82108;SAN LEONARDO (APT);;;;;SAN LEONARDO DE YAGÜE;SORIA;ESPAÑA;NO;NO;
82109;82109;HONTORIA DEL PINAR (APD);;;;;HONTORIA DEL PINAR;SORIA;ESPAÑA;NO;NO;
82110;82110;RABANERA DEL PINAR (APD);;;;;RABANERA DEL PINAR;SORIA;ESPAÑA;NO;NO;
82111;82111;CABEZON DE LA SIERRA (APD);;;;;CABEZÓN DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
82112;82112;CASTRILLO DE LA REINA (APD);;;;;CASTRILLO DE LA REINA;SORIA;ESPAÑA;NO;NO;
82113;82113;SALAS DE LOS INFANTES (APT);;;;;SALAS DE LOS INFANTES;SORIA;ESPAÑA;NO;NO;
82114;82114;LA REVILLA (APD);;;;;REVILLA Y AHEDO (LA);SORIA;ESPAÑA;NO;NO;
82115;82115;BARBADILLO DEL MERCADO (APD);;;;;BARBADILLO DEL MERCADO;SORIA;ESPAÑA;NO;NO;
82116;82116;CASCAJARES-HORTIGUELA (APD);;;;;CASCAJARES DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
82117;82117;CAMPOLARA (APD);;;;;CAMPOLARA;SORIA;ESPAÑA;NO;NO;
82118;82118;REVILLA DE CAMPO (APD);;;;;REVILLA DEL CAMPO;SORIA;ESPAÑA;NO;NO;
82119;82119;LOS AUSINES (APD);;;;;AUSINES (LOS);SORIA;ESPAÑA;NO;NO;
82120;82120;COJOBAR (APD);;;;;MODÚBAR DE LA EMPAREDADA;SORIA;ESPAÑA;NO;NO;
82121;82121;MODUBAR DE LA EMPAREDADA (APD);;;;;MODÚBAR DE LA EMPAREDADA;SORIA;ESPAÑA;NO;NO;
82122;82122;CARDENADIJO (APD);;;;;CARDEÑADIJO;SORIA;ESPAÑA;NO;NO;
82201;82201;VILLARMERO (APD);;;;;ALFOZ DE QUINTANADUEÑAS;SORIA;ESPAÑA;NO;NO;
82202;82202;SOTOPALACIOS (APD);;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82203;82203;VILLAVERDE-PENAHORADA (APD);;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82204;82204;PENAHORADA (APT-CGD);;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82205;82205;LERMILLA-QUINTANARRUZ (APD);;;;;MERINDAD DE RÍO UBIERNA;SORIA;ESPAÑA;NO;NO;
82206;82206;ARCONADA (APD);;;;;CARCEDO DE BUREBA;SORIA;ESPAÑA;NO;NO;
82207;82207;LENCES (APD);;;;;POZA DE LA SAL;SORIA;ESPAÑA;NO;NO;
82208;82208;POZA DE LA SAL (APD);;;;;POZA DE LA SAL;SORIA;ESPAÑA;NO;NO;
82209;82209;TERMINON-CASTELLANOS (APD);;;;;OÑA;SORIA;ESPAÑA;NO;NO;
82210;82210;ONA  (APT-CGD);;;;;OÑA;SORIA;ESPAÑA;NO;NO;
82211;82211;TRESPADERNE (APD);;;;;TRESPADERNE;SORIA;ESPAÑA;NO;NO;
82212;82212;NOFUENTES (APD);;;;;MERINDAD DE CUESTA-URRIA;SORIA;ESPAÑA;NO;NO;
82213;82213;MONEO (APD);;;;;MERINDAD DE CUESTA-URRIA;SORIA;ESPAÑA;NO;NO;
82214;82214;MEDINA DE POMAR (APT-CGD);;;;;MEDINA DE POMAR;SORIA;ESPAÑA;NO;NO;
82215;82215;VILLARCAYO-HORNA;;;;;VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA;SORIA;ESPAÑA;NO;NO;
83001;83001;VELILLA DE LA SIERRA (APD);;;;;VELILLA DE LA SIERRA;SORIA;ESPAÑA;NO;NO;
83002;83002;TURÍN P.S.;45.07396;7.667588;;;TURIN;;ITALIA;NO;NO;
83003;83003;ALDEALPOZO (APD);;;;;ALDEALPOZO;SORIA;ESPAÑA;NO;NO;
83004;83004;VALDEGENA (APD);;;;;VALDEGEÑA;SORIA;ESPAÑA;NO;NO;
83005;83005;BARDONECCHIA;45.076301;6.709685;;;BARDONECCHIA;;ITALIA;NO;NO;
83006;83006;OLVEGA APEADERO;41.805168;-1.997724;;;ÓLVEGA;SORIA;ESPAÑA;NO;NO;
83007;83007;AGREDA;41.852168;-1.925923;;;ÁGREDA;SORIA;ESPAÑA;NO;NO;
83008;83008;NOVARA;45.4508192;8.62521171;;;NOVARA;;ITALIA;NO;NO;
83009;83009;CERVERA DEL RIO ALHAMA (APT);41.975168;-1.863223;;;CERVERA DEL RÍO ALHAMA;SORIA;ESPAÑA;NO;NO;
83010;83010;FITERO (APD);;;;;FITERO;SORIA;ESPAÑA;NO;NO;
83011;83011;CINTRUENIGO;42.082468;-1.797623;;;CINTRUÉNIGO;SORIA;ESPAÑA;NO;NO;
83012;83012;CORELLA APEADERO;42.106768;-1.770622;;;CORELLA;SORIA;ESPAÑA;NO;NO;
83111;83111;MILÁN C.;45.48529;9.203453;;;MILÁN;;ITALIA;NO;NO;
83441;83441;MODENA;;;;;MODENA;;ITALIA;NO;NO;
84001;84001;MINO DE MEDINACELI (APD);;;;;MIÑO DE MEDINACELI;SORIA;ESPAÑA;NO;NO;
84002;84002;RADONA (APD);;;;;ALCUBILLA DE LAS PEÑAS;SORIA;ESPAÑA;NO;NO;
84003;84003;ADRADAS (APD);41.350963;-2.467061;;;ADRADAS;SORIA;ESPAÑA;NO;NO;
84004;84004;AMBRONA (APD);;;;;MIÑO DE MEDINACELI;SORIA;ESPAÑA;NO;NO;
84100;84100;COSCURITA;41.439805;-2.469695;;;TARODA;SORIA;ESPAÑA;NO;NO;
84101;84101;ALMAZÁN;41.489019;-2.525375;Avenida Estacion Ferrocarril, 9;42200;ALMAZÁN;SORIA;ESPAÑA;NO;NO;
84102;84102;MATAMALA (APD);;;;;MATAMALA DE ALMAZÁN;SORIA;ESPAÑA;NO;NO;
84103;84103;TARDELCUENDE;41.593525;-2.639337;Avenida Estacion Ferrocarril, S/N;42294;TARDELCUENDE;SORIA;ESPAÑA;NO;NO;
84104;84104;QUINTANA REDONDA;41.639726;-2.609682;Calle Estacion Ferrocarril, S/N;42291;QUINTANA REDONDA;SORIA;ESPAÑA;NO;NO;
84105;84105;NAVALCABALLO (APD);;;;;RÁBANOS (LOS);SORIA;ESPAÑA;NO;NO;
85001;85001;MONTEAGUDO DE LAS VIC. Y POZUEL;;;;;MONTEAGUDO DE LAS VICARÍAS;ZARAGOZA;ESPAÑA;NO;NO;
85002;85002;CHERCOLES (APD);;;;;ALMALUEZ;SORIA;ESPAÑA;NO;NO;
85004;85004;MORON DE ALMAZAN;;;;;MORÓN DE ALMAZÁN;SORIA;ESPAÑA;NO;NO;
85031;85031;BERN;46.94909;7.438323;;;BERNA;;SUIZA;NO;NO;
85101;85101;ALMAZAN-DEHESA;;;;;ALMAZÁN;SORIA;ESPAÑA;NO;NO;
85103;85103;REBOLLO DE DUERO;;;;;VELAMAZÁN;SORIA;ESPAÑA;NO;NO;
85104;85104;BERLANGA DE DUERO;;;;;BERLANGA DE DUERO;SORIA;ESPAÑA;NO;NO;
85105;85105;QUINTANAS DE GORMAZ (APD-CGD);;;;;QUINTANAS DE GORMAZ;SORIA;ESPAÑA;NO;NO;
85106;85106;OSMA-LA RASA;;;;;BURGO DE OSMA-CIUDAD DE OSMA;SORIA;ESPAÑA;NO;NO;
85107;85107;SAN ESTEBAN DE GORMAZ;;;;;SAN ESTEBAN DE GORMAZ;SORIA;ESPAÑA;NO;NO;
85108;85108;VELILLA DE DUERO (APD);;;;;SAN ESTEBAN DE GORMAZ;SORIA;ESPAÑA;NO;NO;
85109;85109;LANGA DE DUERO;;;;;LANGA DE DUERO;SORIA;ESPAÑA;NO;NO;
85111;85111;VADOCONDES (APD);;;;;VADOCONDES;BURGOS;ESPAÑA;NO;NO;
85200;85200;ZURICH HB;47.378156;8.540239;;;ZURICH;;SUIZA;NO;NO;
85202;85202;BERLANGA DE ROA (APD);;;;;BERLANGAS DE ROA;BURGOS;ESPAÑA;NO;NO;
85203;85203;ROA DE DUERO;;;;;ROA;BURGOS;ESPAÑA;NO;NO;
85204;85204;SAN MARTIN DE RUBIALES;;;;;SAN MARTÍN DE RUBIALES;VALLADOLID;ESPAÑA;NO;NO;
85206;85206;PENAFIEL;;;;;PEÑAFIEL;VALLADOLID;ESPAÑA;NO;NO;
85207;85207;QUINTANILLA DE ARRIBA (APD);;;;;QUINTANILLA DE ARRIBA;VALLADOLID;ESPAÑA;NO;NO;
85209;85209;QUINTANILLA DE ONESIMO;;;;;QUINTANILLA DE ONÉSIMO;VALLADOLID;ESPAÑA;NO;NO;
85210;85210;SARDON DE DUERO;;;;;SARDÓN DE DUERO;VALLADOLID;ESPAÑA;NO;NO;
85211;85211;TRASPINEDO (APD);;;;;TRASPINEDO;VALLADOLID;ESPAÑA;NO;NO;
85212;85212;TUDELA DE DUERO;;;;;TUDELA DE DUERO;VALLADOLID;ESPAÑA;NO;NO;
85213;85213;LAGUNA (APD);;;;;LAGUNA DE DUERO;VALLADOLID;ESPAÑA;NO;NO;
85215;85215;VALLADOLID-LA ESPERANZA (APT);;;;;VALLADOLID;VALLADOLID;ESPAÑA;NO;NO;
85410;85410;FRIBOURG;46.803071;7.151198;;;FRIBOURG;;SUIZA;NO;NO;
85444;85444;GENEVE;46.210101;6.142817;;;GENEVE;;SUIZA;NO;NO;
85550;85550;LAUSANNE;46.517237;6.629262;;;LAUSANNE;;SUIZA;NO;NO;
86001;86001;PARACUELLOS DE JILOCA (APD);;;;;PARACUELLOS DE JILOCA;ZARAGOZA;ESPAÑA;NO;NO;
86002;86002;MALUENDA-VELILLA (APD);;;;;MALUENDA;ZARAGOZA;ESPAÑA;NO;NO;
86003;86003;MORATA DE JILOCA (APD);;;;;MORATA DE JILOCA;ZARAGOZA;ESPAÑA;NO;NO;
86004;86004;FUENTES DE JILOCA (APD);;;;;FUENTES DE JILOCA;ZARAGOZA;ESPAÑA;NO;NO;
86005;86005;VILLAFELICHE (APD);;;;;VILLAFELICHE;ZARAGOZA;ESPAÑA;NO;NO;
86006;86006;MURERO-MANCHONES (APD);;;;;MURERO;ZARAGOZA;ESPAÑA;NO;NO;
86007;86007;MANCHONES (APD);;;;;MANCHONES;ZARAGOZA;ESPAÑA;NO;NO;
86008;86008;DAROCA;;;;;DAROCA;ZARAGOZA;ESPAÑA;NO;NO;
86009;86009;VILLANUEVA DE JILOCA (APD);;;;;VILLANUEVA DE JILOCA;TERUEL;ESPAÑA;NO;NO;
86010;86010;SAN MARTIN DE JILOCA (APD);;;;;SAN MARTÍN DEL RÍO;TERUEL;ESPAÑA;NO;NO;
86011;86011;BAGUENA (APD-CGD);;;;;BÁGUENA;TERUEL;ESPAÑA;NO;NO;
86012;86012;BURBAGUENA (APD);;;;;BURBÁGUENA;TERUEL;ESPAÑA;NO;NO;
86013;86013;LUCO (APD);;;;;CALAMOCHA;TERUEL;ESPAÑA;NO;NO;
86014;86014;CALAMOCHA-VEGA (APD-CGD);;;;;CALAMOCHA;TERUEL;ESPAÑA;NO;NO;
86015;86015;EL POYO (APD);;;;;CALAMOCHA;TERUEL;ESPAÑA;NO;NO;
86016;86016;FUENTES CLARAS (APD);;;;;FUENTES CLARAS;TERUEL;ESPAÑA;NO;NO;
87004;87004;ORLEANS-LES.AUBRAIS;47.926832;1.906758;Canton de Fleury Les Aubrais;;ORLEANS;;FRANCIA;NO;NO;
87007;87007;ST. PIERRE DES CORPS;;;;;ST. PIERRE DES CORPS;;FRANCIA;NO;NO;
87011;87011;PARIS-AUSTERLITZ;48.8424;2.3664;55 Quai D'Austerlitz;;PARIS;DESCONOCIDO;FRANCIA;NO;NO;
87016;87016;PARIS-TOLBIAC;;;;;PARIS;;FRANCIA;NO;NO;
87018;87018;;;;;;DESCONOCIDO;;;NO;NO;
87025;87025;DIJON-VILLE;;;;;DIJON-VILLE;;FRANCIA;NO;NO;
87034;87034;LIMOGES;45.836245;1.267419;;;LIMOGES;;FRANCIA;NO;NO;
87041;87041;GRENOBLE;;;;;GRENOBLE;;FRANCIA;NO;NO;
87044;87044;BRIVE;;;;;BRIVE;;FRANCIA;NO;NO;
87048;87048;LYON - BROTT;;;;;LYON;;FRANCIA;NO;NO;
87049;87049;LYON PERRACHE;45.7485434;4.8231329;;;LYON;;FRANCIA;NO;NO;LYON-
87052;87052;DAX;;;;;DAX;;FRANCIA;NO;NO;
87058;87058;BORDEAUX;;;;;BORDEAUX;;FRANCIA;NO;NO;
87059;87059;AIX LES BAINS;;;;;AIX LES BAINS;;FRANCIA;NO;NO;
87066;87066;CHAMBERY;;;;;CHAMBERY;;FRANCIA;NO;NO;
87067;87067;VALENCE VILLE;;;;;VALENCE;;FRANCIA;NO;NO;VALFR
87076;87076;ANGOULEME;;;;;ANGOULEME;;FRANCIA;NO;NO;
87078;87078;BEZIERS;43.336221;3.218973;Boulevard de Verdun, 14;;BEZIERS;;FRANCIA;NO;NO;
87079;87079;TOULOUSE;43.611439;1.454144;Boulevard Pierre Semard, 64;;TOULOUSE;;FRANCIA;NO;NO;
87081;87081;POITIERS;46.5822042;0.33300161;Boulevard Grand Cerf;;POITIERS;;FRANCIA;NO;NO;
87083;87083;BELLEGARDE;;;;;BELLEGARDE;;FRANCIA;NO;NO;
87088;87088;NARBONNE;43.190253;3.005716;Boulevard Frederic Mistral;;NARBONA;DESCONOCIDO;FRANCIA;NO;NO;
87089;87089;MARSEILLE ST CHARLES;43.30349;5.382236;Square Narvik;;MARSEILLE;;FRANCIA;NO;NO;
87100;87100;MONTPELLIER SUD DE FRANCE;43.5951821;3.9216961;;;MONTPELLIER;DESCONOCIDO;FRANCIA;NO;NO;MONTP
87101;87101;NIMES PONT DU GARD;43.8168789;4.3617439;;;NIMES;;FRANCIA;NO;NO;NIMES
87150;87150;AIME-LA-PLAGNE;;;;;AIME-LA-PLAGNE;;FRANCIA;NO;NO;
87173;87173;MONTPELLIER SAINT-ROCH;43.604852;3.880491;Place Auguste Gibert Bp;;MONTPELLIER;DESCONOCIDO;FRANCIA;NO;NO;MONTP
87175;87175;SETE;43.412808;3.69641;78 Place Cambon;;SETE;;FRANCIA;NO;NO;
87176;87176;CARCASONNE;43.218142;2.351832;Avenue Du Marechal Joffre, 1;;CARCASONNE;;FRANCIA;NO;NO;
87187;87187;GUETHARY;;;;;GUETHARY;;FRANCIA;NO;NO;
87192;87192;SAINT JEAN DE LUZ;;;;;SAINT JEAN DE LUZ;;FRANCIA;NO;NO;
87206;87206;BIARRITZ-LA NEGRESSE;;;;;BIARRITZ-LA NEGRESSE;;FRANCIA;NO;NO;
87242;87242;MODANE;;;;;MODANE;;FRANCIA;NO;NO;
87246;87246;MOUTIERS;;;;;MOUTIERS;;FRANCIA;NO;NO;
87249;87249;BOURG ST.MAURICE;;;;;BOURG ST.MAURICE;;FRANCIA;NO;NO;
87287;87287;AGDE;43.317424;3.466125;Rue de la Digue;;AGDE;;FRANCIA;NO;NO;
87302;87302;NIMES;43.832291;4.365845;Boulevart Sergent Triaire;;NIMES;;FRANCIA;NO;NO;NIMES
87303;87303;LYON PART DIEU;45.760281;4.859801;Place Chales Beraudier;;LYON;;FRANCIA;NO;NO;LYON-
87374;87374;PERPIGNAN;42.696421;2.880381;Place Salvador Dali;;PERPIGNAN;;FRANCIA;NO;NO;
87402;87402;AVIGNON;43.94173;4.80529;Boulevard Saint-Roch;;AVIGNON;;FRANCIA;NO;NO;
87546;87546;BLOIS(FR);47.585435;1.323735;Place de la Gare, 70;;BLOIS;;FRANCIA;NO;NO;
87554;87554;CHATELLERAULT;;;;;CHATELLERAULT;;FRANCIA;NO;NO;
87635;87635;MARNEE CHESSY;;;;;CHESSY;DESCONOCIDO;FRANCIA;NO;NO;
87720;87720;LYON SAINT-EXUPERY TGV;45.7209127;5.0732481;;;LYON;;FRANCIA;NO;NO;LYON-
87810;87810;VALENCE TGV;44.991545;4.978703;Valence Cedex, 9;;VALENCE;;FRANCIA;NO;NO;VALFR
87814;87814;AVIGNON TGV;43.921938;4.785813;Place de L' Europe;;AVIGNON;;FRANCIA;NO;NO;
87900;87900;BAYONNE;;;;;BAYONNE;;FRANCIA;NO;NO;
87912;87912;AIX EN PROVENCE TGV ;43.455268;5.31723;Route Departamentale, 9;;AIX EN PROVENCE;;FRANCIA;NO;NO;
90101;90101;NURIA;;;;;QUERALBS;GIRONA;ESPAÑA;NO;NO;
91696;91696;GANDÍA-BUS;;;;;GANDIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
92001;92001;VILLAMEJOR (APD);39.936932;-3.790229;;;ARANJUEZ;MADRID;ESPAÑA;NO;NO;
92101;92101;TOLEDO INDUSTRIAL (APD);;;;;TOLEDO;TOLEDO;ESPAÑA;NO;NO;
92102;92102;TOLEDO;39.862272;-4.011244;Calle Paseo de la Rosa, S/N;45006;TOLEDO;TOLEDO;ESPAÑA;NO;NO;
92124;92124;MARBELLA-BUS;36.519532;-4.892532;;;MARBELLA;MÁLAGA;ESPAÑA;NO;NO;
92157;92157;ESTEPONA-BUS;36.4303924;-5.1297807;;;ESTEPONA;MÁLAGA;ESPAÑA;NO;NO;
92201;92201;DENIA-BUS;38.837466;0.105721;;;DÉNIA;ALICANTE/ALACANT;ESPAÑA;NO;NO;
94002;94002;DAIMIEL;39.061553;-3.604213;Calle Estacion Ferrocarril, S/N;13250;DAIMIEL;CIUDAD REAL;ESPAÑA;NO;NO;
94004;94004;ALMAGRO;38.895323;-3.709777;Paseo Estacion Ferrocarril, S/N;13270;ALMAGRO;CIUDAD REAL;ESPAÑA;NO;NO;
94005;94005;MIGUELTURRA (APD);38.969744;-3.891072;;;MIGUELTURRA;CIUDAD REAL;ESPAÑA;NO;NO;
94007;94007;ERMENSINDE;;;;;ERMENSINDE;;PORTUGAL;NO;NO;
94014;94014;TROFA;;;;;TROFA;;PORTUGAL;NO;NO;
94018;94018;FARMALICAO;;;;;FARMALICAO;;PORTUGAL;NO;NO;
94021;94021;NINE;41.45534;-8.54513;Calle de la Estacion;;NINE;;PORTUGAL;NO;NO;
94024;94024;BARCELOS;;;;;BARCELOS;;PORTUGAL;NO;NO;
94029;94029;BARROSELAS;;;;;BARROSELAS;;PORTUGAL;NO;NO;
94033;94033;VIANA DA CASTELO;41.69517;-8.83134;Avda. Dos Combatentes da Grande Guerra;;VIANA DA CASTELO;;PORTUGAL;NO;NO;
94038;94038;ANCORA PRAIA;;;;;ANCORA PRAIA;;PORTUGAL;NO;NO;
94042;94042;CAMINHA;;;;;CAMINHA;;PORTUGAL;NO;NO;
94048;94048;VILA NOVA DE CERVEIRA;;;;;VILA NOVA DE CERVEIRA;;PORTUGAL;NO;NO;
94333;94333;CASTELO DE VIDE;;;;;CASTELO DE VIDE;;PORTUGAL;NO;NO;
94334;94334;VALE DO PESO;;;;;VALE DO PESO;;PORTUGAL;NO;NO;
94335;94335;PONTE DO SOR;;;;;PONTE DO SOR;;PORTUGAL;NO;NO;
94336;94336;ABRANTES;;;;;ABRANTES;;PORTUGAL;NO;NO;
94337;94337;TORRE DAS VARGEN;;;;;TORRE DAS VARGEN;;PORTUGAL;NO;NO;
94339;94339;MARVAO;;;;;MARVAO;;PORTUGAL;NO;NO;
